id,member_id,date,title,tags,prefecture,venue,setlist_main,setlist_encore
651,0,2025/10/18,GIGA•GIGA SONIC presented by UtaTen / チェキチャ 〜推ししか勝たん！君と僕とのギガ推し祭〜,フェス,千葉県,幕張メッセ国際展示場ホール7-8,Knock You Out!|シンガロン・シンガソン|YELL|イート・ザ・大目玉|トーキョーズ・ウェイ！|仮契約のシンデレラ,
650,0,2025/10/12,MAKE A MONOGATARI 2025,フェス,福岡県,直方リバーサイドパーク,大人はわかってくれない|仮契約のシンデレラ|青春ゾンビィィズ|MISSION SURVIVOR|YELL,
649,0,2025/10/11,えびちゅうファンクラブ会員限定イベント2025〜えびちゅう文化祭〜,FCイベント,埼玉県,大宮ソニックシティ 大ホール,半分、大人になりかけた|ご存知!エビ中音頭|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|フォーエバー中坊|未確認中学生X|踊るガリ勉中学生|新・青春そのもの|春休みモラトリアム中学生|頑張ってる途中|熟女になっても|永遠に中学生,
648,0,2025/10/11,えびちゅうファンクラブ会員限定イベント2025〜えびちゅう体育祭〜,FCイベント,埼玉県,大宮ソニックシティ 大ホール,大漁恵比寿節|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|フォーエバー中坊|未確認中学生X|踊るガリ勉中学生|新・青春そのもの|春休みモラトリアム中学生|頑張ってる途中|熟女になっても|永遠に中学生,
647,0,2025/10/05,風とロック芋煮会 2025 IMONY IANRYOKO “KITASHIOBARAMURA”,,福島県,EN RESORT Grandeco,えびぞりダイアモンド!!|Family Complex|紅の詩|揚げろ!エビフライ|YELL|仮契約のシンデレラ|永遠に中学生,
646,0,2025/09/23,STARRZ TOKYO 2025,,神奈川県,日本工学院アリーナ,SCHOOL DAYS|シンガロン・シンガソン|仮契約のシンデレラ|イート・ザ・大目玉,
645,d,2025/09/16,桜木心菜 生誕ソロライブ「桜木NightProm～4th night～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,大漁恵比寿節|梅|命日 / ちゃんみな|Hey baby! / 倖田來未|禁断のカルマ|王様の耳はパンの耳|大好きだよ|だって あーりんなんだもーん☆ / 佐々木彩夏(ももいろクローバーZ),可能性 / サンボマスター|キャンディロッガー|MISSION SURVIVOR
644,35,2025/09/07,令和アイドル超選抜らいぶ〜時空を超えて輝く昭和リバイバル〜,,東京都,Zepp Haneda,明日|愛のレンタル@真山りか|感情電車@安本彩花|真夜中のドア〜stay with me / 松原みき|ひこうき雲 / 松任谷由実|木綿のハンカチーフ / 太田裕美|ワインレッドの心 / 安全地帯|2億4千万の瞳 -エキゾチック・ジャパン- / 郷ひろみ|15の夜 / 尾崎豊|淋しい熱帯魚 / Wink@安本彩花・宮本佳林|UFO / ピンク・レディー@真山りか・佐々木彩夏|年下の男の子 / キャンディーズ@真山りか・安本彩花・佐々木彩夏・宮本佳林,なんてったってアイドル / 小泉今日子@真山りか・安本彩花・佐々木彩夏・宮本佳林
643,g,2025/09/02,桜井えま生誕ソロライブ「はにーえまいる〜沼3〜」,生誕|ソロ,神奈川県,KT Zepp Yokohama,"オメカシ・フィーバー|Bang Bang Beat|情熱エクスタシー / ℃-ute|さよならエレジー / 菅田将暉|I'll be here|CRYSTAL DROP|Pick you up / iri|きゅるん|制服""報連相″ファンク|トキメキ的週末論",ハイタテキ!|believe feat. 桜井えま
642,0,2025/08/31,@JAM EXPO 2025 supported by UP-T,,神奈川県,横浜アリーナ,未確認中学生X|ナチュメロらんでぶー|HOT UP!!!|TWINKL WINK|仮契約のシンデレラ,
641,0,2025/08/31,24時間テレビ48「愛は地球を救う」日産チャリティーイベント,,神奈川県,日産グローバル本社ギャラリー,仮契約のシンデレラ|ちちんぷい|ハッピーエンドとそれから|イヤフォン・ライオット|青い青い星の名前,
640,f,2025/08/25,風見和香生誕ソロライブ「ののかまると犬の散歩～制服で駆け抜けろ！！～」,生誕|ソロ,東京都,Zepp DiverCity,チャイム!|エビ中一週間|トレンディガール|マブいラガタイフーン|藍色のMonday|SUMMER SONG / YUI|コミックガール|アイラヴユー / SUPER BEAVER|ボイジャー|明日もきっと70点,制服 / 上白石萌音|買い物しようと町田へ
639,0,2025/08/17,FAMIEN 2025,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,ナチュメロらんでぶー|夏だぜジョニー|いつかのメイドインジャピャ～ン|ラブリースマイリーベイビー|オーマイゴースト?～わたしが悪霊になっても～|スーパーヒーロー|青春ゾンビィィズ|朝顔|23回目のサマーナイト|誘惑したいや|仮契約のシンデレラ|いろはにODORYANSE|MISSION SURVIVOR|YELL|なないろ|感情電車|ヘロー|ハイタテキ!|大人はわかってくれない|ポップコーントーン|HOT UP!!!,ちちんぷい|紅の詩|手をつなごう
638,0,2025/08/16,FAMIEN 2025,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,ナチュメロらんでぶー|夏だぜジョニー|ほぼブラジル|ラブリースマイリーベイビー|オーマイゴースト?～わたしが悪霊になっても～|スーパーヒーロー|青春ゾンビィィズ|朝顔|23回目のサマーナイト|summer dejavu|仮契約のシンデレラ|揚げろ!エビフライ|MISSION SURVIVOR|YELL|なないろ|感情電車|ヘロー|ハイタテキ!|さよなら秘密基地|ポップコーントーン|Family Complex,DRAMA QUEEN|紅の詩|COLOR
637,0,2025/08/09,LuckyFes’25,フェス,茨城県,国営ひたち海浜公園,仮契約のシンデレラ@with オズワルド|PANDORA|放課後ゲタ箱ロッケンロールMX|あたしきっと無限ルーパー|MISSION SURVIVOR|青春ゾンビィィズ|YELL,
636,5,2025/08/08,Jember Fashion Carnaval 2025,ソロ,インドネシア,,Bobby makes you smile!,
635,0,2025/08/02,TOKYO IDOL FESTIVAL 2025,フェス,東京都,お台場・青海周辺エリア,ちちんぷい|ラブリースマイリーベイビー|YELL|仮契約のシンデレラ|HOT UP!!!|えびぞりダイアモンド!!,
634,0,2025/07/22,テレビ朝日・SUMMER FES 音楽LIVE,フェス,東京都,六本木ヒルズアリーナ,金八DANCE MUSIC|放課後ゲタ箱ロッケンロールMX|ちちんぷい|えびぞりダイアモンド!!|新未来センセーション|ザ・ティッシュ～とまらない青春～|ラブリースマイリーベイビー|夏だぜジョニー|青春ゾンビィィズ|MISSION SURVIVOR,
633,defgh,2025/07/21,iLiVE! SUMMER -いくぞッ！武道館SP-,,東京都,立川ステージガーデン,ラブリースマイリーベイビー|オーマイゴースト?～わたしが悪霊になっても～|売れたいエモーション!|春休みモラトリアム中学生|仮契約のシンデレラ,
632,5,2025/07/10,安本彩花生誕ソロライブ「安安2025今宵はAYAKAtuneでパーリーナイトsupported by DJ YASUMOTO」,生誕|ソロ,大阪府,BIGCAT,仮契約のシンデレラ|金八DANCE MUSIC//トーキョーズ・ウェイ！//イヤフォン・ライオット//王様の耳はパンの耳|夢の続き…|Dear|future|メロディー / 玉置浩二|新大陸|参枚目のタフガキ|未確認中学生X|小さな戦士|またあえるかな|チャイム!,スーパーヒーロー（安本彩花）|感情電車|TSUBOMI
631,0,2025/06/29,新体制始業式「GOLDEN EIGHT ―new again―」,,千葉県,幕張メッセ イベントホール,金八DANCE MUSIC|Knock You Out!|新未来センセーション|EBINOMICS|あたしきっと無限ルーパー|はみだせGirls|仮契約のシンデレラ|明日@真山りか・安本彩花|王様の耳はパンの耳@桜木心菜・小久保柚乃・風見和香|すたーてぃん@桜井えま・仲村悠菜|靴紐とファンファーレ|SCHOOL DAYS|シングルTONEでお願い//トレンディガール//愛のレンタル//SHAKE! SHAKE!|PANDORA|放課後ゲタ箱ロッケンロールMX|HOT UP!!!|日進月歩|もっと走れっ!!|ジャンプ,U.B.U.|ザ・ティッシュ～とまらない青春～|永遠に中学生
630,0,2025/06/28,小林歌穂卒業式「ぽ～EVER ―消えない落書き―」,,千葉県,幕張メッセ イベントホール,SHAKE! SHAKE!|ちちんぷい|自由へ道連れ|EBINOMICS|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|Family Complex|サドンデス|フレ!フレ!サイリウム|イエローライト|ポップコーントーン|星の数え方|なないろ|スーパーヒーロー|まっすぐ|ジャンプ|君のそーゆーとこ@小林歌穂・中山莉子|バタフライエフェクト|幸せの貼り紙はいつも背中に|YELL|感情電車,イート・ザ・大目玉|HOT UP!!!|シンガロン・シンガソン|SCHOOL DAYS|響
629,0,2025/06/21,岩井 狩野 えびちゅうの推しかるちゃー in ちゃやまち推しフェスティバル,,大阪府,梅田芸術劇場メインホール,仮契約のシンデレラ|売れたいエモーション!|君のことが好きやけん / YOASOBI@真山りか・風見和香・仲村悠菜|サインはB / B小町@安本彩花・中山莉子・桜井えま|翼をください / 赤い鳥@桜木心菜・小久保柚乃・狩野英孝|YELL|感情電車,
628,5,2025/06/16,安本彩花生誕ソロライブ「安安2025今宵はAYAKAtuneでパーリーナイトsupported by DJ YASUMOTO」,生誕|ソロ,神奈川県,KT Zepp Yokohama,仮契約のシンデレラ|金八DANCE MUSIC//トーキョーズ・ウェイ！//イヤフォン・ライオット//王様の耳はパンの耳|恋の感覚|future|メロディー / 玉置浩二|新大陸|参枚目のタフガキ|未確認中学生X|小さな戦士|またあえるかな|チャイム!|夢の続き…,カレーライス|感情電車|TSUBOMI
627,b,2025/06/12,小林歌穂生誕ソロライブ「ぽーランド10!!!!!!!!!!」,生誕|ソロ,東京都,Zepp Shinjuku,23回目のサマーナイト|青い青い星の名前|面皰|曇天|日記@with 吉澤嘉代子|感情電車//ハッピーエンドとそれから//結ばれた想い//宇宙は砂時計|サーカスナイト / 七尾旅人|声 / majiko|龍 / 岡崎体育|愛の讃歌 / 越路吹雪|ちがうの|PLAYBACK,ぐらりぐら想い|自由へ道連れ
626,h,2025/05/30,仲村悠菜生誕ソロライブ「純喫茶ミルクティー～3杯目～」,生誕|ソロ,東京都,Zepp Shinjuku,ザ・ティッシュ～とまらない青春～|売れたいエモーション!|大きな愛でもてなして / ℃-ute|どしゃぶりリグレット|アンコールの恋|神さまの言うとおり|ちがうの|ポップコーントーン|チャイム!|君のことが好きやけん / HKT48,さよなら秘密基地|スターダストライト
625,0,2025/05/18,小林歌穂プロデュース公演〜私のわがままを聴いておくれミニツアー〜,春ツアー,東京都,Kanadevia Hall,"中人DANCE MUSIC|仮契約のシンデレラ|大漁恵比寿節|買い物しようと町田へ|参枚目のタフガキ|MISSION SURVIVOR|フォーエバー中坊|藍色のMonday|新・青春そのもの@真山りか・桜木心菜・小久保柚乃・風見和香|たそがれシアター@安本彩花・小林歌穂・中山莉子|光年の愛@桜井えま・仲村悠菜|宇宙戦争宣戦布告@真山りか・小林歌穂|踊るロクデナシ|明日もきっと70点|I'll be here|PANDORA|Anytime, Anywhere|シュガーグレーズ|トーキョーズ・ウェイ！|Knock You Out!",チュパカブラ
624,0,2025/05/11,小林歌穂プロデュース公演〜私のわがままを聴いておくれミニツアー〜,春ツアー,愛知県,Niterra日本特殊陶業市民会館 フォレストホール,"中人DANCE MUSIC|誘惑したいや|大漁恵比寿節|買い物しようと町田へ|参枚目のタフガキ|MISSION SURVIVOR|フォーエバー中坊|春の嵐|Another Day@小林歌穂・風見和香・仲村悠菜|アンコールの恋@真山りか・安本彩花・小久保柚乃|でかどんでん@小林歌穂・中山莉子・桜木心菜・桜木えま|宇宙戦争宣戦布告@真山りか・小林歌穂|踊るロクデナシ|明日もきっと70点|I'll be here|PANDORA|Anytime, Anywhere|シュガーグレーズ|トーキョーズ・ウェイ！|Knock You Out!",チュパカブラ
623,0,2025/05/05,小林歌穂プロデュース公演〜私のわがままを聴いておくれミニツアー〜,春ツアー,大阪府,NHK大阪ホール,"中人DANCE MUSIC|仮契約のシンデレラ|大漁恵比寿節|買い物しようと町田へ|参枚目のタフガキ|MISSION SURVIVOR|フォーエバー中坊|藍色のMonday|コミックガール@小林歌穂・桜木心菜・小久保柚乃・桜井えま|コミックガール@小林歌穂・桜木心菜・小久保柚乃・桜井えま|これでいいのだ!@安本彩花・小林歌穂・風見和香|宇宙戦争宣戦布告@真山りか・小林歌穂|踊るロクデナシ|明日もきっと70点|I'll be here|PANDORA|Anytime, Anywhere|シュガーグレーズ|トーキョーズ・ウェイ！|Knock You Out!",チュパカブラ
622,0,2025/05/01,埼玉 MUSIC&FOOD FESTIVAL,フェス,埼玉県,川口総合文化センター メインホール,Bang Bang Beat|仮契約のシンデレラ|トーキョーズ・ウェイ！|TWINKLE WINK,
621,0,2025/05/01,埼玉 MUSIC&FOOD FESTIVAL,フェス,埼玉県,川口総合文化センター メインホール,えびぞりダイアモンド!!|トキメキ的週末論|SCHOOL DAYS|仮契約のシンデレラ,
620,e,2025/04/03,小久保柚乃生誕ソロライブ「炭素。」,生誕|ソロ,東京都,Zepp Shinjuku,えびぞりダイアモンド!!|青春ゾンビィィズ|サラバかな '23 / BiSH|二十九、三十 / クリープハイプ|さよなら秘密基地|ソラシド～ねえねえ～ / Bouno!|新未来センセーション|テブラデスキー～青春リバティ～|エンジョイ人生 / チームしゃちほこ,ザ・ティッシュ～とまらない青春～|イヤフォン・ライオット|明日もきっと70点
619,0,2025/03/20,私立恵比寿中学 15th Anniversary 大学芸会2025～LOVE&BRAVE～,,埼玉県,さいたまスーパーアリーナ,サドンデス|イート・ザ・大目玉|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|シンガロン・シンガソン|未確認中学生X|ラブリースマイリーベイビー|オメカシ・フィーバー|すたーてぃん@桜井えま・仲村悠菜|王様の耳はパンの耳@桜木心菜・小久保柚乃・風見和香|君のそーゆーとこ@小林歌穂・中山莉子|明日@真山りか・安本彩花|えびぞりダイアモンド!!|チャイム!|売れたいエモーション!|仮契約のシンデレラ|靴紐とファンファーレ|手をつなごう|フレ!フレ!サイリウム|星の数え方|感情電車|TWINKLE WINK|YELL|SCHOOL DAYS,未確認中学生X & 仮契約のシンデレラ REMIX|ボイジャー|なないろ|青い青い星の名前
618,0,2025/03/09,ROAD TO SAITAMAフリーライブツアー,,愛知県,ららぽーと名古屋みなとアクルス,ハイタテキ!|SCHOOL DAYS|仮契約のシンデレラ|シンガロン・シンガソン|スターダストライト,
617,0,2025/02/23,関内デビルフェスティヴォ～,,神奈川県,神奈川県民ホール 大ホール,禁断のカルマ|トキメキ的週末論|バタフライエフェクト|TWINKLE WINK|イエローライト|シンガロン・シンガソン|SCHOOL DAYS|仮契約のシンデレラ,
